text,date,user,sentiment,query,true_label,predicted_label,confidence,is_correct,true_label_name,predicted_label_name
argh awake way too early for a saturday who decided patricks bachelor party has start before breakfast,Fri May 01 21:15:57 PDT 2009,tomvanlamoen,0,NO_QUERY,0,0,0.7466271,1,negative,negative
oh have you ever blocked quotmy horny kittyquot i keep blocking them they dont go away,Wed Jun 03 04:49:37 PDT 2009,SallytheShizzle,0,NO_QUERY,0,0,0.708242,1,negative,negative
another week starts and its an incredibly dull and lazy day,Mon Jun 15 15:55:54 PDT 2009,thebookaddict,0,NO_QUERY,0,0,0.80819756,1,negative,negative
myy phones goina flat,Mon May 18 00:54:30 PDT 2009,xLala,0,NO_QUERY,0,0,0.7206119,1,negative,negative
should goto college again now lab timings feeling sleepy take care twitter,Mon Apr 20 00:35:31 PDT 2009,technotip,0,NO_QUERY,0,0,0.58012444,1,negative,negative
my dads fixing our sinksince i couldnt actually i never tried,Tue Jun 16 01:59:32 PDT 2009,DizzyMalfoy,0,NO_QUERY,0,0,0.79670346,1,negative,negative
quotthe pigquot is two blocks from my house i frequent it often they have an old vw beatle that has a snout and is pink,Sun Apr 19 10:25:37 PDT 2009,TheYaoiReview,2,NO_QUERY,2,2,0.82317626,1,positive,positive
at work,Sat May 02 04:00:02 PDT 2009,magscork,0,NO_QUERY,0,0,0.85396725,1,negative,negative
lol yeah now i do,Sun Jun 07 07:13:29 PDT 2009,MiriamCheah,2,NO_QUERY,2,2,0.7734661,1,positive,positive
trying to wake up its been a long long evening here again,Sun May 31 07:07:19 PDT 2009,spyderkl,0,NO_QUERY,0,0,0.79508054,1,negative,negative
my fuel rail works and my injector calibration went well its an alcohol related afternoon fuel injector calibration with ethanol,Tue Jun 02 04:21:39 PDT 2009,ben_waters,2,NO_QUERY,2,2,0.7040717,1,positive,positive
there might be a change of plan in case i can properly communicate with my friend,Sun May 31 05:08:37 PDT 2009,judyvillanueva,2,NO_QUERY,2,2,0.73401105,1,positive,positive
thanks lol but where,Sun May 10 04:27:58 PDT 2009,lnlne,2,NO_QUERY,2,2,0.7505967,1,positive,positive
waiting for my dog to get out of surgery,Tue Jun 23 09:40:09 PDT 2009,mscholz62,0,NO_QUERY,0,0,0.78931415,1,negative,negative
a flurry of tweets and then it all goes quiet,Wed Jun 03 06:50:07 PDT 2009,korbz,0,NO_QUERY,0,0,0.56831455,1,negative,negative
that was an amazing game i have to miss saturday cuz of a wedding though i will be on as much as i can,Mon Jun 01 21:30:08 PDT 2009,JBHuskers,0,NO_QUERY,0,0,0.7080587,1,negative,negative
will probably start updating this thing more now that absolutely nothing is going on in my life facebook status updates per day lame,Tue Jun 16 23:26:40 PDT 2009,ilovelotr,0,NO_QUERY,0,0,0.68592924,1,negative,negative
car bomb attack in spains basque region police inspector death eta terrorist group,Fri Jun 19 01:51:26 PDT 2009,miguimon,0,NO_QUERY,0,0,0.82263774,1,negative,negative
just got two beautiful new dressesif only i had somewhere to wear them,Wed Jun 17 11:42:19 PDT 2009,Mackie1234,0,NO_QUERY,0,0,0.78357977,1,negative,negative
if only i could fast forward a few years to when im already a special ed teacher,Fri May 29 16:22:38 PDT 2009,TheJessicaGrace,2,NO_QUERY,2,2,0.58159834,1,positive,positive
poor thing im sorry going to the nintendo store will make it all better,Mon Jun 15 07:49:15 PDT 2009,Made2shine,0,NO_QUERY,0,0,0.82121986,1,negative,negative
not like the good old days when posties might throw all non labour leaflets in the bin,Fri May 22 06:29:40 PDT 2009,Joe_Caluori,0,NO_QUERY,0,0,0.72947764,1,negative,negative
passed my humanities test yay not bad what comes first best friends or boyfriends if bffs ddnt hate bfs itd be fine sux,Wed Jun 03 04:40:03 PDT 2009,EmmaBoo0496,2,NO_QUERY,2,2,0.72865224,1,positive,positive
i got on my maths exam hard to believe but thats an improvement,Tue Jun 16 00:06:30 PDT 2009,MadiisonRiot,2,NO_QUERY,2,2,0.6352952,1,positive,positive
do i detect a theme here,Sat Jun 06 10:47:31 PDT 2009,ddtannenbaum,2,NO_QUERY,2,2,0.5111302,1,positive,positive
i know why would people make fun of others,Mon Jun 01 10:37:33 PDT 2009,mlugia,0,NO_QUERY,0,0,0.6552859,1,negative,negative
is pretty bummed play it sam,Fri Apr 17 21:11:50 PDT 2009,Tanda_Panda,0,NO_QUERY,0,0,0.81162524,1,negative,negative
noooooooo dont cut your hair cmon,Sat Jun 06 07:49:15 PDT 2009,stevegarufi,0,NO_QUERY,0,0,0.8505664,1,negative,negative
full going to read and sleep and eat some more and just sleep some more then homework,Sun May 17 11:42:59 PDT 2009,shioribbery,0,NO_QUERY,0,0,0.5160602,1,negative,negative
who r u talking about,Mon Jun 01 07:48:44 PDT 2009,imChildish,2,NO_QUERY,2,2,0.8698288,1,positive,positive
i need my best friends please i hate feeling like this i need a good girly night with icecream and movies and girly chats daysy,Mon Jun 15 15:44:12 PDT 2009,stacey_julia,0,NO_QUERY,0,0,0.872392,1,negative,negative
adviser nila,Sat Jun 06 06:13:15 PDT 2009,jamz02,2,NO_QUERY,2,2,0.60512936,1,positive,positive
were just spending time with our families this summer we plan on going back west when we get sick of them,Mon Jun 15 16:41:13 PDT 2009,nataliesousa,2,NO_QUERY,2,2,0.5419156,1,positive,positive
hope it gets better soon,Sun Jun 14 14:33:19 PDT 2009,ayerad,0,NO_QUERY,0,0,0.55882204,1,negative,negative
not a clue im afraid im doubting that one exists given the prevalence of downloading things these days,Sat Jun 06 10:58:20 PDT 2009,chrimble,0,NO_QUERY,0,0,0.56425565,1,negative,negative
theres always a first time,Mon Jun 15 02:33:06 PDT 2009,headphonaught,2,NO_QUERY,2,2,0.8323587,1,positive,positive
i hope so but am not sure,Sun Jun 07 18:28:26 PDT 2009,eschiss1,0,NO_QUERY,0,0,0.8038737,1,negative,negative
i want a smoothie ill settle the freddys location i guess,Sat May 30 10:14:26 PDT 2009,Crudsbigsis,0,NO_QUERY,0,0,0.5810475,1,negative,negative
i try to take care of him but hes stubborn sometimes,Mon Jun 01 08:30:50 PDT 2009,stormi_weather,0,NO_QUERY,0,0,0.7919046,1,negative,negative
gotta walk to the bus stop today gonna go if you only knew by savanah,Tue Apr 21 04:06:43 PDT 2009,cindyegomez,2,NO_QUERY,2,2,0.5082596,1,positive,positive
mine only in half a month time where r u now,Wed Jun 17 20:05:31 PDT 2009,stiucsib86,0,NO_QUERY,0,0,0.5084371,1,negative,negative
who else do you think are crazy about hungary and hungarian beauty,Mon May 18 02:29:17 PDT 2009,lifeinhungary,2,NO_QUERY,2,2,0.816768,1,positive,positive
that sounds like what i call badges then no sorry but in primary school we had this cool pressing thing that did,Mon Jun 01 22:21:42 PDT 2009,calrion,2,NO_QUERY,2,2,0.61403054,1,positive,positive
work at am,Fri May 22 03:03:53 PDT 2009,daspooten,0,NO_QUERY,0,0,0.84084374,1,negative,negative
haha sure ill read it id have a hard time writing about twitterbut thats just me but with u its bound to be decent,Mon Jun 15 22:15:23 PDT 2009,livmogurl,2,NO_QUERY,2,2,0.723591,1,positive,positive
sitting feet are in pain from concertbut it was worth it,Thu Jun 18 21:10:00 PDT 2009,carxcrashxheart,0,NO_QUERY,0,0,0.66627306,1,negative,negative
im getting into matches immediately and this game is soooo ill forget duty haha get it swift me and shane and matheo are getting,Sat Jun 06 13:00:32 PDT 2009,EliteSamurai,2,NO_QUERY,2,2,0.8076908,1,positive,positive
whilst eating strawberries,Sun Apr 19 10:20:27 PDT 2009,TomIsGeek,2,NO_QUERY,2,2,0.89764947,1,positive,positive
bs bgun ga ya jes ahahhaahahbtw welcum to tweet world,Sat May 30 01:31:13 PDT 2009,AngeLa_aA,2,NO_QUERY,2,2,0.7714274,1,positive,positive
see just changed my picture,Mon Apr 20 07:20:06 PDT 2009,nikkisaarsteine,2,NO_QUERY,2,2,0.5416315,1,positive,positive
missed the munk debate will have to listen to it on the radio next week,Mon Jun 01 17:39:00 PDT 2009,laurenquan,0,NO_QUERY,0,0,0.7271573,1,negative,negative
craving the smell of the vaccum trying to fill that craving with something else any ideas,Thu Jun 18 05:15:18 PDT 2009,PipianaD,0,NO_QUERY,0,0,0.57246774,1,negative,negative
me milk and two sugars please x,Sun May 31 05:29:05 PDT 2009,Beegirl27,2,NO_QUERY,2,2,0.8497887,1,positive,positive
last ballroom class of the semester was today and it was great cant believe john is at hotel right now grr i always find out too late,Sun Jun 14 23:28:15 PDT 2009,MiChiamoElle,0,NO_QUERY,0,0,0.63967997,1,negative,negative
i got coffee grounds in my coffee french press operator fail,Sun May 31 10:11:05 PDT 2009,thetateway,0,NO_QUERY,0,0,0.7496203,1,negative,negative
isnt he perfect well at least for me and you,Mon May 18 03:13:31 PDT 2009,aatifaa,2,NO_QUERY,2,2,0.75746226,1,positive,positive
dont you reply to your emails,Mon Jun 01 18:24:19 PDT 2009,ilanacharnelle,0,NO_QUERY,0,0,0.568574,1,negative,negative
on and you can truely feel it within you will have achieved peace at least that is how i am working on it,Tue Jun 02 08:00:01 PDT 2009,nicole328,2,NO_QUERY,2,2,0.8965575,1,positive,positive
yes we were all traumatized this afternoon,Mon Jun 22 16:51:45 PDT 2009,NathalieCaron,0,NO_QUERY,0,0,0.760329,1,negative,negative
kings of leon a sexy girl should never be without a pickle,Sat May 30 06:43:03 PDT 2009,KOLtwitbot,2,NO_QUERY,2,2,0.8116551,1,positive,positive
oh my god i cant add you this is weirdthe quotcontact mequot box in your page doesnt have an quotadd as a friendquot option,Wed Jun 03 01:10:58 PDT 2009,Sapphire_City,0,NO_QUERY,0,0,0.7374785,1,negative,negative
i am so so so so so bored of studying really anyone got any other ideas than studying,Fri Jun 19 21:01:50 PDT 2009,samantha_z5,0,NO_QUERY,0,0,0.8504298,1,negative,negative
in the house chillin about to go sumwhere with my bff its boring,Tue Jun 16 11:03:25 PDT 2009,Littl3_y0,0,NO_QUERY,0,0,0.6026404,1,negative,negative
on way home to glorious leeds london was nice though gonna miss the hugz,Sun Apr 19 04:18:51 PDT 2009,lukebarker,0,NO_QUERY,0,0,0.64296025,1,negative,negative
when i had one id always end up biting it off while eating something theyre such a pain,Sun Jun 07 19:42:47 PDT 2009,witchwife,0,NO_QUERY,0,0,0.8924738,1,negative,negative
im practicing guitar got a lesson this wednesday i need to find a uke teacher,Mon Jun 01 23:24:10 PDT 2009,Corgi658,0,NO_QUERY,0,0,0.6690171,1,negative,negative
ok grab it then no pinching unless we say its ok,Sun Jun 14 23:00:06 PDT 2009,CYNTHIAMUNOZ,2,NO_QUERY,2,2,0.79030704,1,positive,positive
for some reasn i didnt get your tweet today sent to my phonebummer but yeah i edited and am almost done for now,Tue Jun 16 10:15:29 PDT 2009,kenny912,0,NO_QUERY,0,0,0.61599636,1,negative,negative
thats how ive been friday i felt pretty good then yesterday i felt like poop again and today worse wtf man,Sun Jun 07 06:13:14 PDT 2009,yeahdanniyeah,0,NO_QUERY,0,0,0.8246386,1,negative,negative
that isnt ghetto thats called parenting,Sat May 30 04:17:57 PDT 2009,loveyou74,2,NO_QUERY,2,2,0.65252775,1,positive,positive
i hope you win the mr twitter universe to cheer you up its not looking likely though xx,Sun Jun 07 17:35:14 PDT 2009,McFly_Mad,0,NO_QUERY,0,0,0.6377897,1,negative,negative
following and s twitter war hilarious,Fri May 22 08:50:32 PDT 2009,designsbyprater,2,NO_QUERY,2,2,0.89612633,1,positive,positive
im starting to get pretty jealous of frank iero i hav never asked me to marry u d,Tue Jun 02 21:36:56 PDT 2009,chemicalguy,0,NO_QUERY,0,0,0.52238315,1,negative,negative
orly i havent heard the best of things when it comes to them but in saying that look at you go lol,Sun Apr 19 02:13:29 PDT 2009,jasminlacinta,2,NO_QUERY,2,2,0.8052424,1,positive,positive
day off grrrrr,Sun Jun 21 09:36:03 PDT 2009,MsCherrylicious,0,NO_QUERY,0,0,0.5765415,1,negative,negative
just finished tilling up the garden by hand no tiller this year tomorrow we can start planting the plants we have already started,Tue Jun 02 22:43:05 PDT 2009,ndnchick,2,NO_QUERY,2,2,0.72998124,1,positive,positive
my aussie copilot quottoto were not in kansas anymorequot kt headwind,Tue Jun 23 09:49:09 PDT 2009,GirlsWithWings,0,NO_QUERY,0,0,0.8402809,1,negative,negative
yeah well boy is out of town and im bored,Tue Jun 02 10:56:59 PDT 2009,jonvox,0,NO_QUERY,0,0,0.75150275,1,negative,negative
listening to its america by rodney atkins now its ending,Fri Jun 19 08:47:00 PDT 2009,elishamae94,0,NO_QUERY,0,0,0.53257877,1,negative,negative
mines still in stock waiting to be dispatched,Thu May 14 04:26:13 PDT 2009,Lillybef,0,NO_QUERY,0,0,0.5293302,1,negative,negative
i absolutely dreading summer reading,Wed Jun 17 20:05:36 PDT 2009,shellienicole,0,NO_QUERY,0,0,0.8308777,1,negative,negative
wowopening wasinteresting i did enjoy the am trampoline hang out tho,Sun Jun 07 12:14:15 PDT 2009,willothewisp16,2,NO_QUERY,2,2,0.87752664,1,positive,positive
hey hw did you get your pic to go green i cant figure out how to do it computer skillz fail,Wed Jun 17 17:06:21 PDT 2009,iaro,0,NO_QUERY,0,0,0.8915068,1,negative,negative
that song is soooooo hot i want to go but might have to wrk i think my mgr is pissed should have worked last night,Fri May 29 12:15:24 PDT 2009,bangtrim,0,NO_QUERY,0,0,0.8345584,1,negative,negative
im back in manhattan in august i cant wait,Sat Jun 06 07:17:41 PDT 2009,TrumpTower1987,2,NO_QUERY,2,2,0.853317,1,positive,positive
oh i know it was it was so cheaply done and and andugh i cant even put into words the horror,Mon Jun 01 08:36:36 PDT 2009,ericaeeks,0,NO_QUERY,0,0,0.8467513,1,negative,negative
thank the stars ie is dead hopefully they pick webkit and join the crowd microsoft has a serious case of nih,Sun May 31 18:59:07 PDT 2009,Rocky1138,2,NO_QUERY,2,2,0.51586044,1,positive,positive
going to the drs at,Thu Jun 25 06:06:53 PDT 2009,ChrisLanktree,0,NO_QUERY,0,0,0.6255362,1,negative,negative
the sun is going down looking at the sun setting time to get thought together and plans,Sat Jun 06 17:49:38 PDT 2009,BlueStaz,2,NO_QUERY,2,2,0.8779315,1,positive,positive
well crap i took a nap not on purpose,Wed Jun 03 10:15:32 PDT 2009,Diana_Rice,0,NO_QUERY,0,0,0.877506,1,negative,negative
lions just lost by points,Sat Jun 06 05:18:26 PDT 2009,nrlfanclub,0,NO_QUERY,0,0,0.89026004,1,negative,negative
blahh i was woken up but an im why do i forget im signed on sometiimes,Mon May 18 02:57:08 PDT 2009,RawrEli,0,NO_QUERY,0,0,0.7615181,1,negative,negative
idk hahah,Mon Jun 15 12:22:57 PDT 2009,bekasaur,2,NO_QUERY,2,2,0.7435434,1,positive,positive
im late for class,Mon May 04 01:21:37 PDT 2009,Yermilla,0,NO_QUERY,0,0,0.7736714,1,negative,negative
what thats shit you dont deserve to get trapped in such a situation,Sat May 30 08:30:09 PDT 2009,Harukio,0,NO_QUERY,0,0,0.7086227,1,negative,negative
just in sydney,Fri May 29 23:50:42 PDT 2009,Kelliekk,2,NO_QUERY,2,2,0.7887967,1,positive,positive
apparrently it wont be at jb penrith til saaturday,Wed Jun 17 01:49:34 PDT 2009,CapnScarlett,0,NO_QUERY,0,0,0.8425864,1,negative,negative
just arrived at my dads work so fun when im here,Sun Jun 07 05:04:54 PDT 2009,music347,2,NO_QUERY,2,2,0.5448943,1,positive,positive
just a lil bit,Mon Jun 15 05:49:08 PDT 2009,alancostello,2,NO_QUERY,2,2,0.7231668,1,positive,positive
handling a hour class with only hours of sleep,Thu Jun 25 04:28:06 PDT 2009,jdham,0,NO_QUERY,0,0,0.7967734,1,negative,negative
how come i never seen that,Sat May 30 21:23:58 PDT 2009,megzpoo,0,NO_QUERY,0,0,0.64949864,1,negative,negative
mum just gave me a screwed up piece of bright pink paper to play with i am the happiest i have ever been not allowed to eat it though,Wed Jun 03 02:45:28 PDT 2009,BrownBoots,0,NO_QUERY,0,0,0.7539064,1,negative,negative
there is a lot of truewifi paid but coverage is spotty also sometimes cannot connect most time very slow better than edge,Thu Jun 18 22:52:27 PDT 2009,kjohn,0,NO_QUERY,0,0,0.746083,1,negative,negative
got itjames blunt,Sun May 31 01:23:41 PDT 2009,mudville100,2,NO_QUERY,2,2,0.7048323,1,positive,positive
still doin it up in the city of brotherly love show tomorrow night,Fri May 29 20:29:32 PDT 2009,ryanedgar,2,NO_QUERY,2,2,0.855206,1,positive,positive
well the code i won last night still does not work and it says its been used already should i keep trying even though i won,Thu Jun 18 20:03:30 PDT 2009,coreydaley,0,NO_QUERY,0,0,0.8183634,1,negative,negative
here comes the wkend,Thu May 21 23:56:18 PDT 2009,ShiatsuTracy,2,NO_QUERY,2,2,0.74925864,1,positive,positive
i have a feeling youre probably not alone in ruining your feet from high heels,Mon Jun 01 04:59:32 PDT 2009,DrRus,0,NO_QUERY,0,0,0.6255094,1,negative,negative
eating ceral getting ready for shitty workk,Wed Jun 03 07:48:00 PDT 2009,darryl1890,0,NO_QUERY,0,0,0.82866114,1,negative,negative
im poorer a camshift position sensorwhen it comes from oh apparently getting parts is an issue wthis car,Thu Jun 18 15:41:17 PDT 2009,kindray,0,NO_QUERY,0,0,0.7258265,1,negative,negative
good i guess but not good enough to go home,Fri Jun 19 14:08:55 PDT 2009,manicmother,0,NO_QUERY,0,0,0.8752281,1,negative,negative
yes maybe they went to his show,Sat Jun 06 11:39:46 PDT 2009,veddersgirl,2,NO_QUERY,2,2,0.7975328,1,positive,positive
apologies for being slow in realising but i just found out you sing as well as actyou r truelysuper talented god bless,Sun Jun 07 17:02:40 PDT 2009,hannahfriend1,2,NO_QUERY,2,2,0.8624371,1,positive,positive
tanning time hopekeepsus,Sat May 30 08:41:07 PDT 2009,mrstalkativeska,2,NO_QUERY,2,2,0.8922687,1,positive,positive
you are making me jealous i know nothing about college yet,Thu Jun 18 21:11:58 PDT 2009,danifrancisco,0,NO_QUERY,0,0,0.6751666,1,negative,negative
well im used to cst but right now im on pst so it feels like there are extra hours in my day lol,Mon Jun 15 11:47:31 PDT 2009,trelaina,0,NO_QUERY,0,0,0.65540594,1,negative,negative
im a little tired dont know why maybe im coming down with something,Tue May 26 21:50:43 PDT 2009,faded_girl,0,NO_QUERY,0,0,0.66758466,1,negative,negative
ten more minutes til i bust my ass again tight not,Sat Jun 20 09:49:28 PDT 2009,Vinamae,0,NO_QUERY,0,0,0.78360766,1,negative,negative
its wednesday and all is well,Wed Jun 03 06:30:20 PDT 2009,R__Garza,2,NO_QUERY,2,2,0.82079494,1,positive,positive
im really mad that while im going to be out of the country lil wayne is going to be having another concert out here,Fri Jun 19 15:51:54 PDT 2009,xoxoJelica,0,NO_QUERY,0,0,0.82178587,1,negative,negative
